"TIME","GEO","DECISION","CITIZEN","UNIT","Value"
"2006M10","Netherlands","Rejected","Total","Person",":"
"2006M10","Austria","Rejected","Total","Person","505"
"2006M10","Poland","Rejected","Total","Person","80"
"2006M10","Portugal","Rejected","Total","Person","5"
"2006M10","Romania","Rejected","Total","Person","10"
"2006M10","Slovenia","Rejected","Total","Person","50"
"2006M10","Slovakia","Rejected","Total","Person","45"
"2006M10","Finland","Rejected","Total","Person","130"
"2006M10","Sweden","Rejected","Total","Person","655"
"2006M10","United Kingdom","Rejected","Total","Person","1,710"
"2006M10","Norway","Rejected","Total","Person","175"
"2006M11","Belgium","Rejected","Total","Person","455"
"2006M11","Bulgaria","Rejected","Total","Person","20"
"2006M11","Czech Republic","Rejected","Total","Person","175"
"2006M11","Denmark","Rejected","Total","Person","60"
"2006M11","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","1,510"
"2006M11","Estonia","Rejected","Total","Person","0"
"2006M11","Ireland","Rejected","Total","Person","440"
"2006M11","Greece","Rejected","Total","Person","1,475"
"2006M11","Spain","Rejected","Total","Person","270"
"2006M11","France","Rejected","Total","Person","2,530"
"2006M11","Italy","Rejected","Total","Person",":"
"2006M11","Cyprus","Rejected","Total","Person","145"
"2006M11","Latvia","Rejected","Total","Person","0"
"2006M11","Lithuania","Rejected","Total","Person","0"
"2006M11","Luxembourg","Rejected","Total","Person","30"
"2006M11","Hungary","Rejected","Total","Person","110"
"2006M11","Malta","Rejected","Total","Person","75"
"2006M11","Netherlands","Rejected","Total","Person",":"
"2006M11","Austria","Rejected","Total","Person","490"
"2006M11","Poland","Rejected","Total","Person","130"
"2006M11","Portugal","Rejected","Total","Person","10"
"2006M11","Romania","Rejected","Total","Person","30"
"2006M11","Slovenia","Rejected","Total","Person","40"
"2006M11","Slovakia","Rejected","Total","Person","75"
"2006M11","Finland","Rejected","Total","Person","155"
"2006M11","Sweden","Rejected","Total","Person","370"
"2006M11","United Kingdom","Rejected","Total","Person","1,855"
"2006M11","Norway","Rejected","Total","Person","240"
"2006M12","Belgium","Rejected","Total","Person","395"
"2006M12","Bulgaria","Rejected","Total","Person","20"
"2006M12","Czech Republic","Rejected","Total","Person","130"
"2006M12","Denmark","Rejected","Total","Person","55"
"2006M12","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","1,435"
"2006M12","Estonia","Rejected","Total","Person","0"
"2006M12","Ireland","Rejected","Total","Person","255"
"2006M12","Greece","Rejected","Total","Person","2,330"
"2006M12","Spain","Rejected","Total","Person","215"
"2006M12","France","Rejected","Total","Person","2,295"
"2006M12","Italy","Rejected","Total","Person",":"
"2006M12","Cyprus","Rejected","Total","Person","130"
"2006M12","Latvia","Rejected","Total","Person","0"
"2006M12","Lithuania","Rejected","Total","Person","0"
"2006M12","Luxembourg","Rejected","Total","Person","50"
"2006M12","Hungary","Rejected","Total","Person","120"
"2006M12","Malta","Rejected","Total","Person","40"
"2006M12","Netherlands","Rejected","Total","Person",":"
"2006M12","Austria","Rejected","Total","Person","595"
"2006M12","Poland","Rejected","Total","Person","100"
"2006M12","Portugal","Rejected","Total","Person","5"
"2006M12","Romania","Rejected","Total","Person","40"
"2006M12","Slovenia","Rejected","Total","Person","20"
"2006M12","Slovakia","Rejected","Total","Person","75"
"2006M12","Finland","Rejected","Total","Person","100"
"2006M12","Sweden","Rejected","Total","Person","595"
"2006M12","United Kingdom","Rejected","Total","Person","1,340"
"2006M12","Norway","Rejected","Total","Person","105"
"2007M01","Belgium","Rejected","Total","Person","2,280"
"2007M01","Bulgaria","Rejected","Total","Person","20"
"2007M01","Czech Republic","Rejected","Total","Person","150"
"2007M01","Denmark","Rejected","Total","Person","50"
"2007M01","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","1,565"
"2007M01","Estonia","Rejected","Total","Person","0"
"2007M01","Ireland","Rejected","Total","Person","305"
"2007M01","Greece","Rejected","Total","Person","2,255"
"2007M01","Spain","Rejected","Total","Person","295"
"2007M01","France","Rejected","Total","Person",":"
"2007M01","Italy","Rejected","Total","Person",":"
"2007M01","Cyprus","Rejected","Total","Person","175"
"2007M01","Latvia","Rejected","Total","Person","0"
"2007M01","Lithuania","Rejected","Total","Person","5"
"2007M01","Luxembourg","Rejected","Total","Person","25"
"2007M01","Hungary","Rejected","Total","Person","95"
"2007M01","Malta","Rejected","Total","Person","35"
"2007M01","Netherlands","Rejected","Total","Person",":"
"2007M01","Austria","Rejected","Total","Person","665"
"2007M01","Poland","Rejected","Total","Person","60"
"2007M01","Portugal","Rejected","Total","Person","10"
"2007M01","Romania","Rejected","Total","Person","20"
"2007M01","Slovenia","Rejected","Total","Person","30"
"2007M01","Slovakia","Rejected","Total","Person","50"
"2007M01","Finland","Rejected","Total","Person","135"
"2007M01","Sweden","Rejected","Total","Person","400"
"2007M01","United Kingdom","Rejected","Total","Person","1,700"
"2007M01","Norway","Rejected","Total","Person","170"
"2007M02","Belgium","Rejected","Total","Person","1,915"
"2007M02","Bulgaria","Rejected","Total","Person","5"
"2007M02","Czech Republic","Rejected","Total","Person","110"
"2007M02","Denmark","Rejected","Total","Person","40"
"2007M02","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","1,295"
"2007M02","Estonia","Rejected","Total","Person","0"
"2007M02","Ireland","Rejected","Total","Person","230"
"2007M02","Greece","Rejected","Total","Person","1,915"
"2007M02","Spain","Rejected","Total","Person","590"
"2007M02","France","Rejected","Total","Person",":"
"2007M02","Italy","Rejected","Total","Person",":"
"2007M02","Cyprus","Rejected","Total","Person","150"
"2007M02","Latvia","Rejected","Total","Person","0"
"2007M02","Lithuania","Rejected","Total","Person","10"
"2007M02","Luxembourg","Rejected","Total","Person","25"
"2007M02","Hungary","Rejected","Total","Person","100"
"2007M02","Malta","Rejected","Total","Person","65"
"2007M02","Netherlands","Rejected","Total","Person",":"
"2007M02","Austria","Rejected","Total","Person","515"
"2007M02","Poland","Rejected","Total","Person","170"
"2007M02","Portugal","Rejected","Total","Person","5"
"2007M02","Romania","Rejected","Total","Person","20"
"2007M02","Slovenia","Rejected","Total","Person","40"
"2007M02","Slovakia","Rejected","Total","Person","65"
"2007M02","Finland","Rejected","Total","Person","115"
"2007M02","Sweden","Rejected","Total","Person","530"
"2007M02","United Kingdom","Rejected","Total","Person","1,880"
"2007M02","Norway","Rejected","Total","Person","185"
"2007M03","Belgium","Rejected","Total","Person","2,235"
"2007M03","Bulgaria","Rejected","Total","Person","10"
"2007M03","Czech Republic","Rejected","Total","Person","135"
"2007M03","Denmark","Rejected","Total","Person","40"
"2007M03","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","1,285"
"2007M03","Estonia","Rejected","Total","Person","0"
"2007M03","Ireland","Rejected","Total","Person","390"
"2007M03","Greece","Rejected","Total","Person","2,450"
"2007M03","Spain","Rejected","Total","Person","470"
"2007M03","France","Rejected","Total","Person",":"
"2007M03","Italy","Rejected","Total","Person",":"
"2007M03","Cyprus","Rejected","Total","Person","265"
"2007M03","Latvia","Rejected","Total","Person","0"
"2007M03","Lithuania","Rejected","Total","Person","10"
"2007M03","Luxembourg","Rejected","Total","Person","25"
"2007M03","Hungary","Rejected","Total","Person","165"
"2007M03","Malta","Rejected","Total","Person","25"
"2007M03","Netherlands","Rejected","Total","Person",":"
"2007M03","Austria","Rejected","Total","Person","570"
"2007M03","Poland","Rejected","Total","Person","120"
"2007M03","Portugal","Rejected","Total","Person","5"
"2007M03","Romania","Rejected","Total","Person","20"
"2007M03","Slovenia","Rejected","Total","Person","15"
"2007M03","Slovakia","Rejected","Total","Person","80"
"2007M03","Finland","Rejected","Total","Person","95"
"2007M03","Sweden","Rejected","Total","Person","1,020"
"2007M03","United Kingdom","Rejected","Total","Person","1,995"
"2007M03","Norway","Rejected","Total","Person","210"
"2007M04","Belgium","Rejected","Total","Person","1,770"
"2007M04","Bulgaria","Rejected","Total","Person","5"
"2007M04","Czech Republic","Rejected","Total","Person","135"
"2007M04","Denmark","Rejected","Total","Person","5"
"2007M04","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","1,245"
"2007M04","Estonia","Rejected","Total","Person","0"
"2007M04","Ireland","Rejected","Total","Person","225"
"2007M04","Greece","Rejected","Total","Person","2,390"
"2007M04","Spain","Rejected","Total","Person","440"
"2007M04","France","Rejected","Total","Person",":"
"2007M04","Italy","Rejected","Total","Person",":"
"2007M04","Cyprus","Rejected","Total","Person","245"
"2007M04","Latvia","Rejected","Total","Person","0"
"2007M04","Lithuania","Rejected","Total","Person","5"
"2007M04","Luxembourg","Rejected","Total","Person","15"
"2007M04","Hungary","Rejected","Total","Person","115"
"2007M04","Malta","Rejected","Total","Person","30"
"2007M04","Netherlands","Rejected","Total","Person",":"
"2007M04","Austria","Rejected","Total","Person","465"
"2007M04","Poland","Rejected","Total","Person","110"
"2007M04","Portugal","Rejected","Total","Person","25"
"2007M04","Romania","Rejected","Total","Person","25"
"2007M04","Slovenia","Rejected","Total","Person","30"
"2007M04","Slovakia","Rejected","Total","Person","130"
"2007M04","Finland","Rejected","Total","Person","115"
"2007M04","Sweden","Rejected","Total","Person","375"
"2007M04","United Kingdom","Rejected","Total","Person","1,745"
"2007M04","Norway","Rejected","Total","Person","145"
"2007M05","Belgium","Rejected","Total","Person","770"
"2007M05","Bulgaria","Rejected","Total","Person","5"
"2007M05","Czech Republic","Rejected","Total","Person","125"
"2007M05","Denmark","Rejected","Total","Person","15"
"2007M05","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","1,230"
"2007M05","Estonia","Rejected","Total","Person","0"
"2007M05","Ireland","Rejected","Total","Person","310"
"2007M05","Greece","Rejected","Total","Person","2,440"
"2007M05","Spain","Rejected","Total","Person","410"
"2007M05","France","Rejected","Total","Person",":"
"2007M05","Italy","Rejected","Total","Person",":"
"2007M05","Cyprus","Rejected","Total","Person","260"
"2007M05","Latvia","Rejected","Total","Person","5"
"2007M05","Lithuania","Rejected","Total","Person","5"
"2007M05","Luxembourg","Rejected","Total","Person","30"
"2007M05","Hungary","Rejected","Total","Person","125"
"2007M05","Malta","Rejected","Total","Person","35"
"2007M05","Netherlands","Rejected","Total","Person",":"
"2007M05","Austria","Rejected","Total","Person","620"
"2007M05","Poland","Rejected","Total","Person","195"
"2007M05","Portugal","Rejected","Total","Person","15"
"2007M05","Romania","Rejected","Total","Person","20"
"2007M05","Slovenia","Rejected","Total","Person","10"
"2007M05","Slovakia","Rejected","Total","Person","175"
"2007M05","Finland","Rejected","Total","Person","105"
"2007M05","Sweden","Rejected","Total","Person","860"
"2007M05","United Kingdom","Rejected","Total","Person","1,940"
"2007M05","Norway","Rejected","Total","Person","180"
"2007M06","Belgium","Rejected","Total","Person","970"
"2007M06","Bulgaria","Rejected","Total","Person","60"
"2007M06","Czech Republic","Rejected","Total","Person","110"
"2007M06","Denmark","Rejected","Total","Person","20"
"2007M06","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","1,090"
"2007M06","Estonia","Rejected","Total","Person","0"
"2007M06","Ireland","Rejected","Total","Person","225"
"2007M06","Greece","Rejected","Total","Person","1,995"
"2007M06","Spain","Rejected","Total","Person","510"
"2007M06","France","Rejected","Total","Person",":"
"2007M06","Italy","Rejected","Total","Person",":"
"2007M06","Cyprus","Rejected","Total","Person","240"
"2007M06","Latvia","Rejected","Total","Person","5"
"2007M06","Lithuania","Rejected","Total","Person","5"
"2007M06","Luxembourg","Rejected","Total","Person","35"
"2007M06","Hungary","Rejected","Total","Person","115"
"2007M06","Malta","Rejected","Total","Person","25"
"2007M06","Netherlands","Rejected","Total","Person",":"
"2007M06","Austria","Rejected","Total","Person","645"
"2007M06","Poland","Rejected","Total","Person","220"
"2007M06","Portugal","Rejected","Total","Person","0"
"2007M06","Romania","Rejected","Total","Person","30"
"2007M06","Slovenia","Rejected","Total","Person","25"
"2007M06","Slovakia","Rejected","Total","Person","100"
"2007M06","Finland","Rejected","Total","Person","85"
"2007M06","Sweden","Rejected","Total","Person","695"
"2007M06","United Kingdom","Rejected","Total","Person","1,905"
"2007M06","Norway","Rejected","Total","Person","160"
"2007M07","Belgium","Rejected","Total","Person","760"
"2007M07","Bulgaria","Rejected","Total","Person","5"
"2007M07","Czech Republic","Rejected","Total","Person","85"
"2007M07","Denmark","Rejected","Total","Person","20"
"2007M07","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","965"
"2007M07","Estonia","Rejected","Total","Person","5"
"2007M07","Ireland","Rejected","Total","Person","310"
"2007M07","Greece","Rejected","Total","Person","1,580"
"2007M07","Spain","Rejected","Total","Person","275"
"2007M07","France","Rejected","Total","Person",":"
"2007M07","Italy","Rejected","Total","Person",":"
"2007M07","Cyprus","Rejected","Total","Person","235"
"2007M07","Latvia","Rejected","Total","Person","0"
"2007M07","Lithuania","Rejected","Total","Person","0"
"2007M07","Luxembourg","Rejected","Total","Person","30"
"2007M07","Hungary","Rejected","Total","Person","125"
"2007M07","Malta","Rejected","Total","Person","30"
"2007M07","Netherlands","Rejected","Total","Person",":"
"2007M07","Austria","Rejected","Total","Person","540"
"2007M07","Poland","Rejected","Total","Person","115"
"2007M07","Portugal","Rejected","Total","Person","0"
"2007M07","Romania","Rejected","Total","Person","20"
"2007M07","Slovenia","Rejected","Total","Person","30"
"2007M07","Slovakia","Rejected","Total","Person","155"
"2007M07","Finland","Rejected","Total","Person","70"
"2007M07","Sweden","Rejected","Total","Person","815"
"2007M07","United Kingdom","Rejected","Total","Person","1,830"
"2007M07","Norway","Rejected","Total","Person","130"
"2007M08","Belgium","Rejected","Total","Person","760"
"2007M08","Bulgaria","Rejected","Total","Person","25"
"2007M08","Czech Republic","Rejected","Total","Person","150"
"2007M08","Denmark","Rejected","Total","Person","30"
"2007M08","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","880"
"2007M08","Estonia","Rejected","Total","Person","0"
"2007M08","Ireland","Rejected","Total","Person","295"
"2007M08","Greece","Rejected","Total","Person","1,250"
"2007M08","Spain","Rejected","Total","Person","295"
"2007M08","France","Rejected","Total","Person",":"
"2007M08","Italy","Rejected","Total","Person",":"
"2007M08","Cyprus","Rejected","Total","Person","130"
"2007M08","Latvia","Rejected","Total","Person","0"
"2007M08","Lithuania","Rejected","Total","Person","5"
"2007M08","Luxembourg","Rejected","Total","Person","85"
"2007M08","Hungary","Rejected","Total","Person","110"
"2007M08","Malta","Rejected","Total","Person","40"
"2007M08","Netherlands","Rejected","Total","Person",":"
"2007M08","Austria","Rejected","Total","Person","550"
"2007M08","Poland","Rejected","Total","Person","115"
"2007M08","Portugal","Rejected","Total","Person","0"
"2007M08","Romania","Rejected","Total","Person","90"
"2007M08","Slovenia","Rejected","Total","Person","15"
"2007M08","Slovakia","Rejected","Total","Person","135"
"2007M08","Finland","Rejected","Total","Person","70"
"2007M08","Sweden","Rejected","Total","Person","735"
"2007M08","United Kingdom","Rejected","Total","Person","1,465"
"2007M08","Norway","Rejected","Total","Person",":"
"2007M09","Belgium","Rejected","Total","Person","605"
"2007M09","Bulgaria","Rejected","Total","Person","15"
"2007M09","Czech Republic","Rejected","Total","Person","125"
"2007M09","Denmark","Rejected","Total","Person","15"
"2007M09","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","775"
"2007M09","Estonia","Rejected","Total","Person","0"
"2007M09","Ireland","Rejected","Total","Person","255"
"2007M09","Greece","Rejected","Total","Person","2,080"
"2007M09","Spain","Rejected","Total","Person","255"
"2007M09","France","Rejected","Total","Person",":"
"2007M09","Italy","Rejected","Total","Person",":"
"2007M09","Cyprus","Rejected","Total","Person","165"
"2007M09","Latvia","Rejected","Total","Person","0"
"2007M09","Lithuania","Rejected","Total","Person","0"
"2007M09","Luxembourg","Rejected","Total","Person","30"
"2007M09","Hungary","Rejected","Total","Person","110"
"2007M09","Malta","Rejected","Total","Person","10"
"2007M09","Netherlands","Rejected","Total","Person",":"
"2007M09","Austria","Rejected","Total","Person","780"
"2007M09","Poland","Rejected","Total","Person","220"
"2007M09","Portugal","Rejected","Total","Person","10"
"2007M09","Romania","Rejected","Total","Person","35"
"2007M09","Slovenia","Rejected","Total","Person","10"
"2007M09","Slovakia","Rejected","Total","Person","95"
"2007M09","Finland","Rejected","Total","Person","60"
"2007M09","Sweden","Rejected","Total","Person","1,030"
"2007M09","United Kingdom","Rejected","Total","Person","1,195"
"2007M09","Norway","Rejected","Total","Person",":"
"2007M10","Belgium","Rejected","Total","Person","660"
"2007M10","Bulgaria","Rejected","Total","Person","40"
"2007M10","Czech Republic","Rejected","Total","Person","150"
"2007M10","Denmark","Rejected","Total","Person","30"
"2007M10","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","745"
"2007M10","Estonia","Rejected","Total","Person","0"
"2007M10","Ireland","Rejected","Total","Person",":"
"2007M10","Greece","Rejected","Total","Person","980"
"2007M10","Spain","Rejected","Total","Person","630"
"2007M10","France","Rejected","Total","Person",":"
"2007M10","Italy","Rejected","Total","Person",":"
"2007M10","Cyprus","Rejected","Total","Person","225"
"2007M10","Latvia","Rejected","Total","Person","0"
"2007M10","Lithuania","Rejected","Total","Person","0"
"2007M10","Luxembourg","Rejected","Total","Person","60"
"2007M10","Hungary","Rejected","Total","Person","100"
"2007M10","Malta","Rejected","Total","Person","15"
"2007M10","Netherlands","Rejected","Total","Person",":"
"2007M10","Austria","Rejected","Total","Person","630"
"2007M10","Poland","Rejected","Total","Person","120"
"2007M10","Portugal","Rejected","Total","Person","5"
"2007M10","Romania","Rejected","Total","Person","20"
"2007M10","Slovenia","Rejected","Total","Person","30"
"2007M10","Slovakia","Rejected","Total","Person","95"
"2007M10","Finland","Rejected","Total","Person","80"
"2007M10","Sweden","Rejected","Total","Person","1,465"
"2007M10","United Kingdom","Rejected","Total","Person",":"
"2007M10","Norway","Rejected","Total","Person",":"
"2007M11","Belgium","Rejected","Total","Person","770"
"2007M11","Bulgaria","Rejected","Total","Person","5"
"2007M11","Czech Republic","Rejected","Total","Person","165"
"2007M11","Denmark","Rejected","Total","Person","50"
"2007M11","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","1,045"
"2007M11","Estonia","Rejected","Total","Person","0"
"2007M11","Ireland","Rejected","Total","Person",":"
"2007M11","Greece","Rejected","Total","Person","750"
"2007M11","Spain","Rejected","Total","Person",":"
"2007M11","France","Rejected","Total","Person",":"
"2007M11","Italy","Rejected","Total","Person",":"
"2007M11","Cyprus","Rejected","Total","Person","110"
"2007M11","Latvia","Rejected","Total","Person","0"
"2007M11","Lithuania","Rejected","Total","Person","0"
"2007M11","Luxembourg","Rejected","Total","Person","60"
"2007M11","Hungary","Rejected","Total","Person","105"
"2007M11","Malta","Rejected","Total","Person","5"
"2007M11","Netherlands","Rejected","Total","Person",":"
"2007M11","Austria","Rejected","Total","Person","775"
"2007M11","Poland","Rejected","Total","Person","215"
"2007M11","Portugal","Rejected","Total","Person","0"
"2007M11","Romania","Rejected","Total","Person","25"
"2007M11","Slovenia","Rejected","Total","Person","15"
"2007M11","Slovakia","Rejected","Total","Person","60"
"2007M11","Finland","Rejected","Total","Person","55"
"2007M11","Sweden","Rejected","Total","Person","1,610"
"2007M11","United Kingdom","Rejected","Total","Person",":"
"2007M11","Norway","Rejected","Total","Person",":"
"2007M12","Belgium","Rejected","Total","Person","130"
"2007M12","Bulgaria","Rejected","Total","Person","50"
"2007M12","Czech Republic","Rejected","Total","Person","130"
"2007M12","Denmark","Rejected","Total","Person","65"
"2007M12","Germany (until 1990 former territory of the FRG)","Rejected","Total","Person","765"
"2007M12","Estonia","Rejected","Total","Person","0"
"2007M12","Ireland","Rejected","Total","Person",":"
"2007M12","Greece","Rejected","Total","Person","600"
"2007M12","Spain","Rejected","Total","Person","435"
"2007M12","France","Rejected","Total","Person",":"
"2007M12","Italy","Rejected","Total","Person",":"
"2007M12","Cyprus","Rejected","Total","Person","115"
"2007M12","Latvia","Rejected","Total","Person",":"
"2007M12","Lithuania","Rejected","Total","Person","10"
"2007M12","Luxembourg","Rejected","Total","Person","20"
"2007M12","Hungary","Rejected","Total","Person","140"
"2007M12","Malta","Rejected","Total","Person","20"
"2007M12","Netherlands","Rejected","Total","Person",":"
"2007M12","Austria","Rejected","Total","Person","390"
"2007M12","Poland","Rejected","Total","Person","180"
"2007M12","Portugal","Rejected","Total","Person","5"
"2007M12","Romania","Rejected","Total","Person","20"
"2007M12","Slovenia","Rejected","Total","Person","15"
"2007M12","Slovakia","Rejected","Total","Person","40"
"2007M12","Finland","Rejected","Total","Person","60"
"2007M12","Sweden","Rejected","Total","Person","2,125"
"2007M12","United Kingdom","Rejected","Total","Person",":"
"2007M12","Norway","Rejected","Total","Person",":"
