"TIME","GEO","DECISION","CITIZEN","UNIT","Value"
"2004M10","Hungary","Geneva Convention status","Total","Person","5"
"2004M10","Malta","Geneva Convention status","Total","Person","0"
"2004M10","Netherlands","Geneva Convention status","Total","Person",":"
"2004M10","Austria","Geneva Convention status","Total","Person","370"
"2004M10","Poland","Geneva Convention status","Total","Person","40"
"2004M10","Portugal","Geneva Convention status","Total","Person","0"
"2004M10","Romania","Geneva Convention status","Total","Person",":"
"2004M10","Slovenia","Geneva Convention status","Total","Person","0"
"2004M10","Slovakia","Geneva Convention status","Total","Person","0"
"2004M10","Finland","Geneva Convention status","Total","Person","0"
"2004M10","Sweden","Geneva Convention status","Total","Person","20"
"2004M10","United Kingdom","Geneva Convention status","Total","Person","110"
"2004M10","Norway","Geneva Convention status","Total","Person",":"
"2004M11","Belgium","Geneva Convention status","Total","Person",":"
"2004M11","Bulgaria","Geneva Convention status","Total","Person","0"
"2004M11","Czech Republic","Geneva Convention status","Total","Person","5"
"2004M11","Denmark","Geneva Convention status","Total","Person","10"
"2004M11","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","155"
"2004M11","Estonia","Geneva Convention status","Total","Person","0"
"2004M11","Ireland","Geneva Convention status","Total","Person","35"
"2004M11","Greece","Geneva Convention status","Total","Person","0"
"2004M11","Spain","Geneva Convention status","Total","Person","0"
"2004M11","France","Geneva Convention status","Total","Person","455"
"2004M11","Italy","Geneva Convention status","Total","Person",":"
"2004M11","Cyprus","Geneva Convention status","Total","Person","0"
"2004M11","Latvia","Geneva Convention status","Total","Person","0"
"2004M11","Lithuania","Geneva Convention status","Total","Person","0"
"2004M11","Luxembourg","Geneva Convention status","Total","Person",":"
"2004M11","Hungary","Geneva Convention status","Total","Person","15"
"2004M11","Malta","Geneva Convention status","Total","Person","0"
"2004M11","Netherlands","Geneva Convention status","Total","Person",":"
"2004M11","Austria","Geneva Convention status","Total","Person","435"
"2004M11","Poland","Geneva Convention status","Total","Person","25"
"2004M11","Portugal","Geneva Convention status","Total","Person","0"
"2004M11","Romania","Geneva Convention status","Total","Person",":"
"2004M11","Slovenia","Geneva Convention status","Total","Person","0"
"2004M11","Slovakia","Geneva Convention status","Total","Person","5"
"2004M11","Finland","Geneva Convention status","Total","Person","0"
"2004M11","Sweden","Geneva Convention status","Total","Person","85"
"2004M11","United Kingdom","Geneva Convention status","Total","Person","185"
"2004M11","Norway","Geneva Convention status","Total","Person",":"
"2004M12","Belgium","Geneva Convention status","Total","Person",":"
"2004M12","Bulgaria","Geneva Convention status","Total","Person","0"
"2004M12","Czech Republic","Geneva Convention status","Total","Person","15"
"2004M12","Denmark","Geneva Convention status","Total","Person","10"
"2004M12","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","165"
"2004M12","Estonia","Geneva Convention status","Total","Person","0"
"2004M12","Ireland","Geneva Convention status","Total","Person","40"
"2004M12","Greece","Geneva Convention status","Total","Person","0"
"2004M12","Spain","Geneva Convention status","Total","Person","35"
"2004M12","France","Geneva Convention status","Total","Person","520"
"2004M12","Italy","Geneva Convention status","Total","Person",":"
"2004M12","Cyprus","Geneva Convention status","Total","Person","0"
"2004M12","Latvia","Geneva Convention status","Total","Person","0"
"2004M12","Lithuania","Geneva Convention status","Total","Person","0"
"2004M12","Luxembourg","Geneva Convention status","Total","Person",":"
"2004M12","Hungary","Geneva Convention status","Total","Person","25"
"2004M12","Malta","Geneva Convention status","Total","Person","15"
"2004M12","Netherlands","Geneva Convention status","Total","Person",":"
"2004M12","Austria","Geneva Convention status","Total","Person","490"
"2004M12","Poland","Geneva Convention status","Total","Person","60"
"2004M12","Portugal","Geneva Convention status","Total","Person","0"
"2004M12","Romania","Geneva Convention status","Total","Person",":"
"2004M12","Slovenia","Geneva Convention status","Total","Person","0"
"2004M12","Slovakia","Geneva Convention status","Total","Person","0"
"2004M12","Finland","Geneva Convention status","Total","Person","0"
"2004M12","Sweden","Geneva Convention status","Total","Person","100"
"2004M12","United Kingdom","Geneva Convention status","Total","Person","160"
"2004M12","Norway","Geneva Convention status","Total","Person",":"
"2005M01","Belgium","Geneva Convention status","Total","Person","225"
"2005M01","Bulgaria","Geneva Convention status","Total","Person","0"
"2005M01","Czech Republic","Geneva Convention status","Total","Person","10"
"2005M01","Denmark","Geneva Convention status","Total","Person","5"
"2005M01","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","155"
"2005M01","Estonia","Geneva Convention status","Total","Person","0"
"2005M01","Ireland","Geneva Convention status","Total","Person","40"
"2005M01","Greece","Geneva Convention status","Total","Person","0"
"2005M01","Spain","Geneva Convention status","Total","Person","5"
"2005M01","France","Geneva Convention status","Total","Person","450"
"2005M01","Italy","Geneva Convention status","Total","Person","90"
"2005M01","Cyprus","Geneva Convention status","Total","Person","0"
"2005M01","Latvia","Geneva Convention status","Total","Person","0"
"2005M01","Lithuania","Geneva Convention status","Total","Person","0"
"2005M01","Luxembourg","Geneva Convention status","Total","Person",":"
"2005M01","Hungary","Geneva Convention status","Total","Person","5"
"2005M01","Malta","Geneva Convention status","Total","Person","10"
"2005M01","Netherlands","Geneva Convention status","Total","Person",":"
"2005M01","Austria","Geneva Convention status","Total","Person","270"
"2005M01","Poland","Geneva Convention status","Total","Person","10"
"2005M01","Portugal","Geneva Convention status","Total","Person","0"
"2005M01","Romania","Geneva Convention status","Total","Person",":"
"2005M01","Slovenia","Geneva Convention status","Total","Person","0"
"2005M01","Slovakia","Geneva Convention status","Total","Person","0"
"2005M01","Finland","Geneva Convention status","Total","Person","0"
"2005M01","Sweden","Geneva Convention status","Total","Person","20"
"2005M01","United Kingdom","Geneva Convention status","Total","Person","210"
"2005M01","Norway","Geneva Convention status","Total","Person",":"
"2005M02","Belgium","Geneva Convention status","Total","Person","275"
"2005M02","Bulgaria","Geneva Convention status","Total","Person","0"
"2005M02","Czech Republic","Geneva Convention status","Total","Person","10"
"2005M02","Denmark","Geneva Convention status","Total","Person","15"
"2005M02","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","295"
"2005M02","Estonia","Geneva Convention status","Total","Person","0"
"2005M02","Ireland","Geneva Convention status","Total","Person","20"
"2005M02","Greece","Geneva Convention status","Total","Person","0"
"2005M02","Spain","Geneva Convention status","Total","Person","55"
"2005M02","France","Geneva Convention status","Total","Person","425"
"2005M02","Italy","Geneva Convention status","Total","Person","120"
"2005M02","Cyprus","Geneva Convention status","Total","Person","0"
"2005M02","Latvia","Geneva Convention status","Total","Person","0"
"2005M02","Lithuania","Geneva Convention status","Total","Person","0"
"2005M02","Luxembourg","Geneva Convention status","Total","Person",":"
"2005M02","Hungary","Geneva Convention status","Total","Person","20"
"2005M02","Malta","Geneva Convention status","Total","Person","0"
"2005M02","Netherlands","Geneva Convention status","Total","Person",":"
"2005M02","Austria","Geneva Convention status","Total","Person","350"
"2005M02","Poland","Geneva Convention status","Total","Person","15"
"2005M02","Portugal","Geneva Convention status","Total","Person","0"
"2005M02","Romania","Geneva Convention status","Total","Person",":"
"2005M02","Slovenia","Geneva Convention status","Total","Person","0"
"2005M02","Slovakia","Geneva Convention status","Total","Person","5"
"2005M02","Finland","Geneva Convention status","Total","Person","0"
"2005M02","Sweden","Geneva Convention status","Total","Person","30"
"2005M02","United Kingdom","Geneva Convention status","Total","Person","200"
"2005M02","Norway","Geneva Convention status","Total","Person",":"
"2005M03","Belgium","Geneva Convention status","Total","Person","405"
"2005M03","Bulgaria","Geneva Convention status","Total","Person","0"
"2005M03","Czech Republic","Geneva Convention status","Total","Person","30"
"2005M03","Denmark","Geneva Convention status","Total","Person","0"
"2005M03","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","225"
"2005M03","Estonia","Geneva Convention status","Total","Person","0"
"2005M03","Ireland","Geneva Convention status","Total","Person","30"
"2005M03","Greece","Geneva Convention status","Total","Person","0"
"2005M03","Spain","Geneva Convention status","Total","Person","0"
"2005M03","France","Geneva Convention status","Total","Person","500"
"2005M03","Italy","Geneva Convention status","Total","Person","110"
"2005M03","Cyprus","Geneva Convention status","Total","Person","0"
"2005M03","Latvia","Geneva Convention status","Total","Person","0"
"2005M03","Lithuania","Geneva Convention status","Total","Person","0"
"2005M03","Luxembourg","Geneva Convention status","Total","Person",":"
"2005M03","Hungary","Geneva Convention status","Total","Person","10"
"2005M03","Malta","Geneva Convention status","Total","Person","0"
"2005M03","Netherlands","Geneva Convention status","Total","Person",":"
"2005M03","Austria","Geneva Convention status","Total","Person","455"
"2005M03","Poland","Geneva Convention status","Total","Person","10"
"2005M03","Portugal","Geneva Convention status","Total","Person","0"
"2005M03","Romania","Geneva Convention status","Total","Person",":"
"2005M03","Slovenia","Geneva Convention status","Total","Person","0"
"2005M03","Slovakia","Geneva Convention status","Total","Person","0"
"2005M03","Finland","Geneva Convention status","Total","Person","0"
"2005M03","Sweden","Geneva Convention status","Total","Person","30"
"2005M03","United Kingdom","Geneva Convention status","Total","Person","195"
"2005M03","Norway","Geneva Convention status","Total","Person",":"
"2005M04","Belgium","Geneva Convention status","Total","Person","380"
"2005M04","Bulgaria","Geneva Convention status","Total","Person","0"
"2005M04","Czech Republic","Geneva Convention status","Total","Person","20"
"2005M04","Denmark","Geneva Convention status","Total","Person","5"
"2005M04","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","325"
"2005M04","Estonia","Geneva Convention status","Total","Person","0"
"2005M04","Ireland","Geneva Convention status","Total","Person","50"
"2005M04","Greece","Geneva Convention status","Total","Person","5"
"2005M04","Spain","Geneva Convention status","Total","Person","15"
"2005M04","France","Geneva Convention status","Total","Person","355"
"2005M04","Italy","Geneva Convention status","Total","Person","95"
"2005M04","Cyprus","Geneva Convention status","Total","Person","0"
"2005M04","Latvia","Geneva Convention status","Total","Person","0"
"2005M04","Lithuania","Geneva Convention status","Total","Person","0"
"2005M04","Luxembourg","Geneva Convention status","Total","Person",":"
"2005M04","Hungary","Geneva Convention status","Total","Person","0"
"2005M04","Malta","Geneva Convention status","Total","Person","0"
"2005M04","Netherlands","Geneva Convention status","Total","Person",":"
"2005M04","Austria","Geneva Convention status","Total","Person","450"
"2005M04","Poland","Geneva Convention status","Total","Person","20"
"2005M04","Portugal","Geneva Convention status","Total","Person","0"
"2005M04","Romania","Geneva Convention status","Total","Person",":"
"2005M04","Slovenia","Geneva Convention status","Total","Person","0"
"2005M04","Slovakia","Geneva Convention status","Total","Person","0"
"2005M04","Finland","Geneva Convention status","Total","Person","0"
"2005M04","Sweden","Geneva Convention status","Total","Person","25"
"2005M04","United Kingdom","Geneva Convention status","Total","Person","220"
"2005M04","Norway","Geneva Convention status","Total","Person",":"
"2005M05","Belgium","Geneva Convention status","Total","Person","390"
"2005M05","Bulgaria","Geneva Convention status","Total","Person","0"
"2005M05","Czech Republic","Geneva Convention status","Total","Person","25"
"2005M05","Denmark","Geneva Convention status","Total","Person","10"
"2005M05","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","295"
"2005M05","Estonia","Geneva Convention status","Total","Person","0"
"2005M05","Ireland","Geneva Convention status","Total","Person","45"
"2005M05","Greece","Geneva Convention status","Total","Person","0"
"2005M05","Spain","Geneva Convention status","Total","Person","40"
"2005M05","France","Geneva Convention status","Total","Person","310"
"2005M05","Italy","Geneva Convention status","Total","Person","85"
"2005M05","Cyprus","Geneva Convention status","Total","Person","0"
"2005M05","Latvia","Geneva Convention status","Total","Person","0"
"2005M05","Lithuania","Geneva Convention status","Total","Person","0"
"2005M05","Luxembourg","Geneva Convention status","Total","Person",":"
"2005M05","Hungary","Geneva Convention status","Total","Person","5"
"2005M05","Malta","Geneva Convention status","Total","Person","10"
"2005M05","Netherlands","Geneva Convention status","Total","Person",":"
"2005M05","Austria","Geneva Convention status","Total","Person","420"
"2005M05","Poland","Geneva Convention status","Total","Person","30"
"2005M05","Portugal","Geneva Convention status","Total","Person","0"
"2005M05","Romania","Geneva Convention status","Total","Person",":"
"2005M05","Slovenia","Geneva Convention status","Total","Person","0"
"2005M05","Slovakia","Geneva Convention status","Total","Person","0"
"2005M05","Finland","Geneva Convention status","Total","Person","5"
"2005M05","Sweden","Geneva Convention status","Total","Person","25"
"2005M05","United Kingdom","Geneva Convention status","Total","Person","195"
"2005M05","Norway","Geneva Convention status","Total","Person",":"
"2005M06","Belgium","Geneva Convention status","Total","Person","375"
"2005M06","Bulgaria","Geneva Convention status","Total","Person","5"
"2005M06","Czech Republic","Geneva Convention status","Total","Person","10"
"2005M06","Denmark","Geneva Convention status","Total","Person","5"
"2005M06","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","270"
"2005M06","Estonia","Geneva Convention status","Total","Person","0"
"2005M06","Ireland","Geneva Convention status","Total","Person","50"
"2005M06","Greece","Geneva Convention status","Total","Person","5"
"2005M06","Spain","Geneva Convention status","Total","Person","35"
"2005M06","France","Geneva Convention status","Total","Person","300"
"2005M06","Italy","Geneva Convention status","Total","Person","85"
"2005M06","Cyprus","Geneva Convention status","Total","Person","0"
"2005M06","Latvia","Geneva Convention status","Total","Person","0"
"2005M06","Lithuania","Geneva Convention status","Total","Person","5"
"2005M06","Luxembourg","Geneva Convention status","Total","Person",":"
"2005M06","Hungary","Geneva Convention status","Total","Person","15"
"2005M06","Malta","Geneva Convention status","Total","Person","0"
"2005M06","Netherlands","Geneva Convention status","Total","Person",":"
"2005M06","Austria","Geneva Convention status","Total","Person","520"
"2005M06","Poland","Geneva Convention status","Total","Person","30"
"2005M06","Portugal","Geneva Convention status","Total","Person","5"
"2005M06","Romania","Geneva Convention status","Total","Person",":"
"2005M06","Slovenia","Geneva Convention status","Total","Person","0"
"2005M06","Slovakia","Geneva Convention status","Total","Person","0"
"2005M06","Finland","Geneva Convention status","Total","Person","0"
"2005M06","Sweden","Geneva Convention status","Total","Person","35"
"2005M06","United Kingdom","Geneva Convention status","Total","Person","175"
"2005M06","Norway","Geneva Convention status","Total","Person",":"
"2005M07","Belgium","Geneva Convention status","Total","Person","220"
"2005M07","Bulgaria","Geneva Convention status","Total","Person","0"
"2005M07","Czech Republic","Geneva Convention status","Total","Person","15"
"2005M07","Denmark","Geneva Convention status","Total","Person","15"
"2005M07","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","200"
"2005M07","Estonia","Geneva Convention status","Total","Person","0"
"2005M07","Ireland","Geneva Convention status","Total","Person","25"
"2005M07","Greece","Geneva Convention status","Total","Person","0"
"2005M07","Spain","Geneva Convention status","Total","Person","15"
"2005M07","France","Geneva Convention status","Total","Person","270"
"2005M07","Italy","Geneva Convention status","Total","Person","60"
"2005M07","Cyprus","Geneva Convention status","Total","Person","0"
"2005M07","Latvia","Geneva Convention status","Total","Person","0"
"2005M07","Lithuania","Geneva Convention status","Total","Person","0"
"2005M07","Luxembourg","Geneva Convention status","Total","Person",":"
"2005M07","Hungary","Geneva Convention status","Total","Person","5"
"2005M07","Malta","Geneva Convention status","Total","Person","0"
"2005M07","Netherlands","Geneva Convention status","Total","Person",":"
"2005M07","Austria","Geneva Convention status","Total","Person","490"
"2005M07","Poland","Geneva Convention status","Total","Person","35"
"2005M07","Portugal","Geneva Convention status","Total","Person","0"
"2005M07","Romania","Geneva Convention status","Total","Person",":"
"2005M07","Slovenia","Geneva Convention status","Total","Person","0"
"2005M07","Slovakia","Geneva Convention status","Total","Person","0"
"2005M07","Finland","Geneva Convention status","Total","Person","5"
"2005M07","Sweden","Geneva Convention status","Total","Person","15"
"2005M07","United Kingdom","Geneva Convention status","Total","Person","155"
"2005M07","Norway","Geneva Convention status","Total","Person",":"
"2005M08","Belgium","Geneva Convention status","Total","Person","315"
"2005M08","Bulgaria","Geneva Convention status","Total","Person","0"
"2005M08","Czech Republic","Geneva Convention status","Total","Person","10"
"2005M08","Denmark","Geneva Convention status","Total","Person","15"
"2005M08","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","210"
"2005M08","Estonia","Geneva Convention status","Total","Person","0"
"2005M08","Ireland","Geneva Convention status","Total","Person","35"
"2005M08","Greece","Geneva Convention status","Total","Person","0"
"2005M08","Spain","Geneva Convention status","Total","Person","0"
"2005M08","France","Geneva Convention status","Total","Person","335"
"2005M08","Italy","Geneva Convention status","Total","Person","50"
"2005M08","Cyprus","Geneva Convention status","Total","Person","0"
"2005M08","Latvia","Geneva Convention status","Total","Person","0"
"2005M08","Lithuania","Geneva Convention status","Total","Person","0"
"2005M08","Luxembourg","Geneva Convention status","Total","Person",":"
"2005M08","Hungary","Geneva Convention status","Total","Person","5"
"2005M08","Malta","Geneva Convention status","Total","Person","0"
"2005M08","Netherlands","Geneva Convention status","Total","Person",":"
"2005M08","Austria","Geneva Convention status","Total","Person","280"
"2005M08","Poland","Geneva Convention status","Total","Person","30"
"2005M08","Portugal","Geneva Convention status","Total","Person","0"
"2005M08","Romania","Geneva Convention status","Total","Person",":"
"2005M08","Slovenia","Geneva Convention status","Total","Person","0"
"2005M08","Slovakia","Geneva Convention status","Total","Person","0"
"2005M08","Finland","Geneva Convention status","Total","Person","0"
"2005M08","Sweden","Geneva Convention status","Total","Person","20"
"2005M08","United Kingdom","Geneva Convention status","Total","Person","170"
"2005M08","Norway","Geneva Convention status","Total","Person",":"
"2005M09","Belgium","Geneva Convention status","Total","Person","345"
"2005M09","Bulgaria","Geneva Convention status","Total","Person","0"
"2005M09","Czech Republic","Geneva Convention status","Total","Person","0"
"2005M09","Denmark","Geneva Convention status","Total","Person","5"
"2005M09","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","135"
"2005M09","Estonia","Geneva Convention status","Total","Person","0"
"2005M09","Ireland","Geneva Convention status","Total","Person","60"
"2005M09","Greece","Geneva Convention status","Total","Person","0"
"2005M09","Spain","Geneva Convention status","Total","Person","0"
"2005M09","France","Geneva Convention status","Total","Person","270"
"2005M09","Italy","Geneva Convention status","Total","Person","70"
"2005M09","Cyprus","Geneva Convention status","Total","Person","0"
"2005M09","Latvia","Geneva Convention status","Total","Person","0"
"2005M09","Lithuania","Geneva Convention status","Total","Person","0"
"2005M09","Luxembourg","Geneva Convention status","Total","Person",":"
"2005M09","Hungary","Geneva Convention status","Total","Person","5"
"2005M09","Malta","Geneva Convention status","Total","Person","5"
"2005M09","Netherlands","Geneva Convention status","Total","Person",":"
"2005M09","Austria","Geneva Convention status","Total","Person","330"
"2005M09","Poland","Geneva Convention status","Total","Person","45"
"2005M09","Portugal","Geneva Convention status","Total","Person","0"
"2005M09","Romania","Geneva Convention status","Total","Person",":"
"2005M09","Slovenia","Geneva Convention status","Total","Person","0"
"2005M09","Slovakia","Geneva Convention status","Total","Person","0"
"2005M09","Finland","Geneva Convention status","Total","Person","0"
"2005M09","Sweden","Geneva Convention status","Total","Person","40"
"2005M09","United Kingdom","Geneva Convention status","Total","Person","295"
"2005M09","Norway","Geneva Convention status","Total","Person",":"
"2005M10","Belgium","Geneva Convention status","Total","Person","285"
"2005M10","Bulgaria","Geneva Convention status","Total","Person","0"
"2005M10","Czech Republic","Geneva Convention status","Total","Person","25"
"2005M10","Denmark","Geneva Convention status","Total","Person","5"
"2005M10","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","145"
"2005M10","Estonia","Geneva Convention status","Total","Person","0"
"2005M10","Ireland","Geneva Convention status","Total","Person","30"
"2005M10","Greece","Geneva Convention status","Total","Person","10"
"2005M10","Spain","Geneva Convention status","Total","Person","40"
"2005M10","France","Geneva Convention status","Total","Person","295"
"2005M10","Italy","Geneva Convention status","Total","Person","60"
"2005M10","Cyprus","Geneva Convention status","Total","Person","5"
"2005M10","Latvia","Geneva Convention status","Total","Person","0"
"2005M10","Lithuania","Geneva Convention status","Total","Person","0"
"2005M10","Luxembourg","Geneva Convention status","Total","Person",":"
"2005M10","Hungary","Geneva Convention status","Total","Person","5"
"2005M10","Malta","Geneva Convention status","Total","Person","0"
"2005M10","Netherlands","Geneva Convention status","Total","Person",":"
"2005M10","Austria","Geneva Convention status","Total","Person","375"
"2005M10","Poland","Geneva Convention status","Total","Person","20"
"2005M10","Portugal","Geneva Convention status","Total","Person","0"
"2005M10","Romania","Geneva Convention status","Total","Person",":"
"2005M10","Slovenia","Geneva Convention status","Total","Person","5"
"2005M10","Slovakia","Geneva Convention status","Total","Person","0"
"2005M10","Finland","Geneva Convention status","Total","Person","0"
"2005M10","Sweden","Geneva Convention status","Total","Person","5"
"2005M10","United Kingdom","Geneva Convention status","Total","Person","235"
"2005M10","Norway","Geneva Convention status","Total","Person",":"
"2005M11","Belgium","Geneva Convention status","Total","Person","210"
"2005M11","Bulgaria","Geneva Convention status","Total","Person","0"
"2005M11","Czech Republic","Geneva Convention status","Total","Person","20"
"2005M11","Denmark","Geneva Convention status","Total","Person","10"
"2005M11","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","185"
"2005M11","Estonia","Geneva Convention status","Total","Person","0"
"2005M11","Ireland","Geneva Convention status","Total","Person","45"
"2005M11","Greece","Geneva Convention status","Total","Person","0"
"2005M11","Spain","Geneva Convention status","Total","Person","30"
"2005M11","France","Geneva Convention status","Total","Person","260"
"2005M11","Italy","Geneva Convention status","Total","Person","85"
"2005M11","Cyprus","Geneva Convention status","Total","Person","5"
"2005M11","Latvia","Geneva Convention status","Total","Person","0"
"2005M11","Lithuania","Geneva Convention status","Total","Person","10"
"2005M11","Luxembourg","Geneva Convention status","Total","Person",":"
"2005M11","Hungary","Geneva Convention status","Total","Person","10"
"2005M11","Malta","Geneva Convention status","Total","Person","0"
"2005M11","Netherlands","Geneva Convention status","Total","Person",":"
"2005M11","Austria","Geneva Convention status","Total","Person","290"
"2005M11","Poland","Geneva Convention status","Total","Person","35"
"2005M11","Portugal","Geneva Convention status","Total","Person","0"
"2005M11","Romania","Geneva Convention status","Total","Person",":"
"2005M11","Slovenia","Geneva Convention status","Total","Person","0"
"2005M11","Slovakia","Geneva Convention status","Total","Person","0"
"2005M11","Finland","Geneva Convention status","Total","Person","0"
"2005M11","Sweden","Geneva Convention status","Total","Person","40"
"2005M11","United Kingdom","Geneva Convention status","Total","Person","250"
"2005M11","Norway","Geneva Convention status","Total","Person",":"
"2005M12","Belgium","Geneva Convention status","Total","Person","280"
"2005M12","Bulgaria","Geneva Convention status","Total","Person","0"
"2005M12","Czech Republic","Geneva Convention status","Total","Person","30"
"2005M12","Denmark","Geneva Convention status","Total","Person","10"
"2005M12","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","130"
"2005M12","Estonia","Geneva Convention status","Total","Person","0"
"2005M12","Ireland","Geneva Convention status","Total","Person","25"
"2005M12","Greece","Geneva Convention status","Total","Person","15"
"2005M12","Spain","Geneva Convention status","Total","Person","0"
"2005M12","France","Geneva Convention status","Total","Person","305"
"2005M12","Italy","Geneva Convention status","Total","Person","25"
"2005M12","Cyprus","Geneva Convention status","Total","Person","10"
"2005M12","Latvia","Geneva Convention status","Total","Person","0"
"2005M12","Lithuania","Geneva Convention status","Total","Person","0"
"2005M12","Luxembourg","Geneva Convention status","Total","Person",":"
"2005M12","Hungary","Geneva Convention status","Total","Person","5"
"2005M12","Malta","Geneva Convention status","Total","Person","0"
"2005M12","Netherlands","Geneva Convention status","Total","Person",":"
"2005M12","Austria","Geneva Convention status","Total","Person","300"
"2005M12","Poland","Geneva Convention status","Total","Person","25"
"2005M12","Portugal","Geneva Convention status","Total","Person","0"
"2005M12","Romania","Geneva Convention status","Total","Person",":"
"2005M12","Slovenia","Geneva Convention status","Total","Person","0"
"2005M12","Slovakia","Geneva Convention status","Total","Person","0"
"2005M12","Finland","Geneva Convention status","Total","Person","0"
"2005M12","Sweden","Geneva Convention status","Total","Person","55"
"2005M12","United Kingdom","Geneva Convention status","Total","Person","180"
"2005M12","Norway","Geneva Convention status","Total","Person",":"
"2006M01","Belgium","Geneva Convention status","Total","Person","185"
"2006M01","Bulgaria","Geneva Convention status","Total","Person","0"
"2006M01","Czech Republic","Geneva Convention status","Total","Person","30"
"2006M01","Denmark","Geneva Convention status","Total","Person","10"
"2006M01","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","120"
"2006M01","Estonia","Geneva Convention status","Total","Person","0"
"2006M01","Ireland","Geneva Convention status","Total","Person","50"
"2006M01","Greece","Geneva Convention status","Total","Person","5"
"2006M01","Spain","Geneva Convention status","Total","Person","20"
"2006M01","France","Geneva Convention status","Total","Person","220"
"2006M01","Italy","Geneva Convention status","Total","Person","55"
"2006M01","Cyprus","Geneva Convention status","Total","Person","5"
"2006M01","Latvia","Geneva Convention status","Total","Person","0"
"2006M01","Lithuania","Geneva Convention status","Total","Person","0"
"2006M01","Luxembourg","Geneva Convention status","Total","Person","0"
"2006M01","Hungary","Geneva Convention status","Total","Person","10"
"2006M01","Malta","Geneva Convention status","Total","Person","0"
"2006M01","Netherlands","Geneva Convention status","Total","Person",":"
"2006M01","Austria","Geneva Convention status","Total","Person","260"
"2006M01","Poland","Geneva Convention status","Total","Person","50"
"2006M01","Portugal","Geneva Convention status","Total","Person","0"
"2006M01","Romania","Geneva Convention status","Total","Person","5"
"2006M01","Slovenia","Geneva Convention status","Total","Person","0"
"2006M01","Slovakia","Geneva Convention status","Total","Person","0"
"2006M01","Finland","Geneva Convention status","Total","Person","0"
"2006M01","Sweden","Geneva Convention status","Total","Person","20"
"2006M01","United Kingdom","Geneva Convention status","Total","Person","200"
"2006M01","Norway","Geneva Convention status","Total","Person","25"
"2006M02","Belgium","Geneva Convention status","Total","Person","170"
"2006M02","Bulgaria","Geneva Convention status","Total","Person","5"
"2006M02","Czech Republic","Geneva Convention status","Total","Person","10"
"2006M02","Denmark","Geneva Convention status","Total","Person","5"
"2006M02","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","80"
"2006M02","Estonia","Geneva Convention status","Total","Person","0"
"2006M02","Ireland","Geneva Convention status","Total","Person","50"
"2006M02","Greece","Geneva Convention status","Total","Person","0"
"2006M02","Spain","Geneva Convention status","Total","Person","5"
"2006M02","France","Geneva Convention status","Total","Person","235"
"2006M02","Italy","Geneva Convention status","Total","Person","50"
"2006M02","Cyprus","Geneva Convention status","Total","Person","0"
"2006M02","Latvia","Geneva Convention status","Total","Person","0"
"2006M02","Lithuania","Geneva Convention status","Total","Person","0"
"2006M02","Luxembourg","Geneva Convention status","Total","Person","5"
"2006M02","Hungary","Geneva Convention status","Total","Person","5"
"2006M02","Malta","Geneva Convention status","Total","Person","0"
"2006M02","Netherlands","Geneva Convention status","Total","Person",":"
"2006M02","Austria","Geneva Convention status","Total","Person","305"
"2006M02","Poland","Geneva Convention status","Total","Person","35"
"2006M02","Portugal","Geneva Convention status","Total","Person","10"
"2006M02","Romania","Geneva Convention status","Total","Person","0"
"2006M02","Slovenia","Geneva Convention status","Total","Person","0"
"2006M02","Slovakia","Geneva Convention status","Total","Person","0"
"2006M02","Finland","Geneva Convention status","Total","Person","10"
"2006M02","Sweden","Geneva Convention status","Total","Person","25"
"2006M02","United Kingdom","Geneva Convention status","Total","Person","260"
"2006M02","Norway","Geneva Convention status","Total","Person","20"
"2006M03","Belgium","Geneva Convention status","Total","Person","205"
"2006M03","Bulgaria","Geneva Convention status","Total","Person","0"
"2006M03","Czech Republic","Geneva Convention status","Total","Person","25"
"2006M03","Denmark","Geneva Convention status","Total","Person","5"
"2006M03","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","120"
"2006M03","Estonia","Geneva Convention status","Total","Person","0"
"2006M03","Ireland","Geneva Convention status","Total","Person","30"
"2006M03","Greece","Geneva Convention status","Total","Person","5"
"2006M03","Spain","Geneva Convention status","Total","Person","20"
"2006M03","France","Geneva Convention status","Total","Person","265"
"2006M03","Italy","Geneva Convention status","Total","Person","35"
"2006M03","Cyprus","Geneva Convention status","Total","Person","10"
