Country Name,"Country Code","Series Name","Series Code","Time","Time Code","Value"
Guinea,"GIN","Population density (people per sq. km of land area)","EN.POP.DNST","2006","YR2006","40.2828463291551"
Guinea,"GIN","Population density (people per sq. km of land area)","EN.POP.DNST","2007","YR2007","41.3174385479407"
Guinea,"GIN","Population density (people per sq. km of land area)","EN.POP.DNST","2008","YR2008","42.4359270714635"
Guinea,"GIN","Population density (people per sq. km of land area)","EN.POP.DNST","2009","YR2009","43.6096776819144"
Guinea,"GIN","Population density (people per sq. km of land area)","EN.POP.DNST","2010","YR2010","44.816889142113"
Guinea,"GIN","Population density (people per sq. km of land area)","EN.POP.DNST","2011","YR2011","46.0538458407944"
Guinea,"GIN","Population density (people per sq. km of land area)","EN.POP.DNST","2012","YR2012","47.3252767377503"
Guinea,"GIN","Population density (people per sq. km of land area)","EN.POP.DNST","2013","YR2013","48.6274051766238"
Guinea,"GIN","Population density (people per sq. km of land area)","EN.POP.DNST","2014","YR2014","49.9573783167833"
Guinea,"GIN","Population density (people per sq. km of land area)","EN.POP.DNST","2015","YR2015","51.3128357480059"
Guinea,"GIN","Population density (people per sq. km of land area)","EN.POP.DNST","2016","YR2016",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2000","YR2000",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2001","YR2001",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2002","YR2002","49.1"
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2003","YR2003",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2004","YR2004",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2005","YR2005",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2006","YR2006",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2007","YR2007","53"
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2008","YR2008",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2009","YR2009",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2010","YR2010",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2011","YR2011",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2012","YR2012","55.2"
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2013","YR2013",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2014","YR2014",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2015","YR2015",""
Guinea,"GIN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2016","YR2016",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2000","YR2000",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2001","YR2001",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2002","YR2002","61.6"
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2003","YR2003",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2004","YR2004",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2005","YR2005",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2006","YR2006",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2007","YR2007","59.7"
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2008","YR2008",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2009","YR2009",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2010","YR2010",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2011","YR2011",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2012","YR2012","35.27"
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2013","YR2013",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2014","YR2014",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2015","YR2015",""
Guinea,"GIN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2016","YR2016",""
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2000","YR2000","7702628303.6698"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2001","YR2001","8113141483.06467"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2002","YR2002","8839314969.59108"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2003","YR2003","8572869494.06567"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2004","YR2004","8988119635.59918"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2005","YR2005","9337897103.79013"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2006","YR2006","9643911274.48486"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2007","YR2007","10367505444.5532"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2008","YR2008","10772986050.7104"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2009","YR2009","10909600216.0127"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2010","YR2010","11475410869.6354"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2011","YR2011","12226926977.894"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2012","YR2012","13100078369.2269"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2013","YR2013","13668745016.2524"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2014","YR2014","13951840748.051"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2015","YR2015","14166070314.2815"
Guinea,"GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2016","YR2016",""
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2000","YR2000","880"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2001","YR2001","910"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2002","YR2002","970"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2003","YR2003","920"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2004","YR2004","950"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2005","YR2005","970"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2006","YR2006","970"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2007","YR2007","1020"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2008","YR2008","1030"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2009","YR2009","1020"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2010","YR2010","1040"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2011","YR2011","1080"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2012","YR2012","1130"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2013","YR2013","1140"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2014","YR2014","1140"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2015","YR2015","1120"
Guinea,"GIN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2016","YR2016",""
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2000","YR2000","51.2429024390244"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2001","YR2001","51.2461951219512"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2002","YR2002","51.3724146341463"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2003","YR2003","51.6351463414634"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2004","YR2004","52.0410731707317"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2005","YR2005","52.5866097560976"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2006","YR2006","53.254756097561"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2007","YR2007","53.9994878048781"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2008","YR2008","54.7775853658537"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2009","YR2009","55.5561463414634"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2010","YR2010","56.3050487804878"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2011","YR2011","57.0005365853659"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2012","YR2012","57.6376341463415"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2013","YR2013","58.216487804878"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2014","YR2014","58.7334390243902"
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2015","YR2015",""
Guinea,"GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2016","YR2016",""
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2000","YR2000","1132.03934800977"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2001","YR2001","1152.93549071065"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2002","YR2002","1191.39061409472"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2003","YR2003","1184.52537470327"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2004","YR2004","1188.78059231304"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2005","YR2005","1198.54666588588"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2006","YR2006","1200.01559279775"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2007","YR2007","1190.53140423834"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2008","YR2008","1216.37900916506"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2009","YR2009","1180.32380716873"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2010","YR2010","1170.76801760259"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2011","YR2011","1183.85584627942"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2012","YR2012","1197.48879178012"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2013","YR2013","1192.22755262619"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2014","YR2014","1165.12981952803"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2015","YR2015","1135.48654988464"
Guinea,"GIN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2016","YR2016",""
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2000","YR2000","897.286629056196"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2001","YR2001","934.675231426864"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2002","YR2002","980.677488981507"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2003","YR2003","994.469033762508"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2004","YR2004","1025.48486284338"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2005","YR2005","1067.17689414582"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2006","YR2006","1101.31151794992"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2007","YR2007","1121.6853850347"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2008","YR2008","1168.5191040596"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2009","YR2009","1142.4936358267"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2010","YR2010","1147.08498591832"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2011","YR2011","1183.85584627942"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2012","YR2012","1219.54715182902"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2013","YR2013","1233.79823632357"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2014","YR2014","1227.34292391477"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2015","YR2015","1208.98609331256"
Guinea,"GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2016","YR2016",""
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2000","YR2000","2"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2001","YR2001","1.89999997615814"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2002","YR2002","2"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2003","YR2003","2"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2004","YR2004","2"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2005","YR2005","2"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2006","YR2006","2"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2007","YR2007","2"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2008","YR2008","2"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2009","YR2009","1.60000002384186"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2010","YR2010","1.60000002384186"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2011","YR2011","1.70000004768372"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2012","YR2012","1.70000004768372"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2013","YR2013","1.70000004768372"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2014","YR2014","1.79999995231628"
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2015","YR2015",""
Guinea,"GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2016","YR2016",""
Haiti,"HTI","Population, total","SP.POP.TOTL","2000","YR2000","8549202"
Haiti,"HTI","Population, total","SP.POP.TOTL","2001","YR2001","8692564"
Haiti,"HTI","Population, total","SP.POP.TOTL","2002","YR2002","8834739"
Haiti,"HTI","Population, total","SP.POP.TOTL","2003","YR2003","8976555"
Haiti,"HTI","Population, total","SP.POP.TOTL","2004","YR2004","9119182"
Haiti,"HTI","Population, total","SP.POP.TOTL","2005","YR2005","9263409"
Haiti,"HTI","Population, total","SP.POP.TOTL","2006","YR2006","9409479"
Haiti,"HTI","Population, total","SP.POP.TOTL","2007","YR2007","9556958"
Haiti,"HTI","Population, total","SP.POP.TOTL","2008","YR2008","9705130"
Haiti,"HTI","Population, total","SP.POP.TOTL","2009","YR2009","9852953"
Haiti,"HTI","Population, total","SP.POP.TOTL","2010","YR2010","9999617"
Haiti,"HTI","Population, total","SP.POP.TOTL","2011","YR2011","10144890"
Haiti,"HTI","Population, total","SP.POP.TOTL","2012","YR2012","10288828"
Haiti,"HTI","Population, total","SP.POP.TOTL","2013","YR2013","10431249"
Haiti,"HTI","Population, total","SP.POP.TOTL","2014","YR2014","10572029"
Haiti,"HTI","Population, total","SP.POP.TOTL","2015","YR2015","10711067"
Haiti,"HTI","Population, total","SP.POP.TOTL","2016","YR2016",""
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2000","YR2000","1.70830429680389"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2001","YR2001","1.66300022822336"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2002","YR2002","1.62236161976302"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2003","YR2003","1.59246146802783"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2004","YR2004","1.57639286614766"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2005","YR2005","1.56920163777149"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2006","YR2006","1.56454619744135"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2007","YR2007","1.55518901566051"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2008","YR2008","1.53851360985333"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2009","YR2009","1.51165955197902"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2010","YR2010","1.47755850523969"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2011","YR2011","1.44233381787182"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2012","YR2012","1.40885159325372"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2013","YR2013","1.37473661903783"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2014","YR2014","1.34057272710327"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2015","YR2015","1.30657661812908"
Haiti,"HTI","Population growth (annual %)","SP.POP.GROW","2016","YR2016",""
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2000","YR2000","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2001","YR2001","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2002","YR2002","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2003","YR2003","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2004","YR2004","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2005","YR2005","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2006","YR2006","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2007","YR2007","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2008","YR2008","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2009","YR2009","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2010","YR2010","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2011","YR2011","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2012","YR2012","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2013","YR2013","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2014","YR2014","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2015","YR2015","27750"
Haiti,"HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","2016","YR2016",""
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2000","YR2000","310.203265602322"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2001","YR2001","315.405079825835"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2002","YR2002","320.563824383164"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2003","YR2003","325.709542815675"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2004","YR2004","330.884687953556"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2005","YR2005","336.117888243832"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2006","YR2006","341.417960812772"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2007","YR2007","346.76915820029"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2008","YR2008","352.145500725689"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2009","YR2009","357.509179970972"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2010","YR2010","362.830805515239"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2011","YR2011","368.101959361393"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2012","YR2012","373.324673439768"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2013","YR2013","378.492343976778"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2014","YR2014","383.600471698113"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2015","YR2015","388.645391872279"
Haiti,"HTI","Population density (people per sq. km of land area)","EN.POP.DNST","2016","YR2016",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2000","YR2000",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2001","YR2001",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2002","YR2002",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2003","YR2003",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2004","YR2004",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2005","YR2005",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2006","YR2006",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2007","YR2007",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2008","YR2008",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2009","YR2009",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2010","YR2010",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2011","YR2011",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2012","YR2012","58.5"
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2013","YR2013",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2014","YR2014",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2015","YR2015",""
Haiti,"HTI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2016","YR2016",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2000","YR2000",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2001","YR2001","55.59"
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2002","YR2002",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2003","YR2003",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2004","YR2004",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2005","YR2005",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2006","YR2006",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2007","YR2007",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2008","YR2008",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2009","YR2009",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2010","YR2010",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2011","YR2011",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2012","YR2012","53.91"
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2013","YR2013",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2014","YR2014",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2015","YR2015",""
Haiti,"HTI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2016","YR2016",""
Haiti,"HTI","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2000","YR2000","11825238635.7475"
Haiti,"HTI","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2001","YR2001","11930753171.1563"
